opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
6JZ0HCSF,Rosie Papadopoulos,GTXPro,Xx-zobam,Lost,12/9/2017,12/29/2017,0,Cara Losch,East,GTX,4821
JRSU8ALH,Anna Snelling,GTX Basic,Ron-tech,Lost,12/10/2017,12/19/2017,0,Dustin Brinkmann,Central,GTX,550
7GXUCFW5,Darcel Schlecht,GTXPro,Inity,Won,12/10/2017,12/17/2017,4755,Melvin Marxen,Central,GTX,4821
E66UG7VC,Maureen Marcano,MG Special,Y-corporation,Won,12/10/2017,12/25/2017,55,Summer Sewald,West,MG,55
7IAHPFT9,Vicki Laflamme,MG Advanced,Faxquote,Won,12/10/2017,12/18/2017,3078,Celia Rouche,West,MG,3393
FZWU2I30,Zane Levy,GTX Plus Pro,The New York Inquirer,Engaging,12/10/2017,,,Summer Sewald,West,GTX,5482
04AOWMXV,Anna Snelling,GTX Basic,Codehow,Won,12/11/2017,12/28/2017,537,Dustin Brinkmann,Central,GTX,550
XZ9YR78K,Gladys Colclough,GTX Plus Basic,Hottechi,Won,12/11/2017,12/18/2017,1220,Melvin Marxen,Central,GTX,1096
WZKN6PO4,Markita Hansen,MG Special,Finjob,Won,12/11/2017,12/21/2017,53,Celia Rouche,West,MG,55
WQSUMJRZ,Versie Hillebrand,MG Special,Scottech,Won,12/11/2017,12/18/2017,60,Dustin Brinkmann,Central,MG,55
1RIO9PCD,Vicki Laflamme,GTX Basic,Hottechi,Won,12/11/2017,12/29/2017,494,Celia Rouche,West,GTX,550
TQV7CO87,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,12/12/2017,12/18/2017,480,Melvin Marxen,Central,GTX,550
3FJPGYD7,Kami Bicknell,GTX Basic,Cheers,Lost,12/12/2017,12/29/2017,0,Summer Sewald,West,GTX,550
9AQFU718,Lajuana Vencill,GTX Basic,Toughzap,Lost,12/12/2017,12/15/2017,0,Dustin Brinkmann,Central,GTX,550
AUJE7IZR,Maureen Marcano,GTX Plus Basic,Hottechi,Won,12/12/2017,12/26/2017,1075,Summer Sewald,West,GTX,1096
LE3XYXEF,Reed Clapper,GTX Plus Basic,Ganjaflex,Lost,12/12/2017,12/25/2017,0,Rocco Neubert,East,GTX,1096
PM2BF2KB,Cassey Cress,GTX Plus Basic,Xx-holding,Engaging,12/13/2017,,,Rocco Neubert,East,GTX,1096
IQR162ZT,Elease Gluck,GTX Plus Basic,,Engaging,12/13/2017,,,Celia Rouche,West,GTX,1096
TVU1PQEL,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,12/13/2017,12/28/2017,1166,Melvin Marxen,Central,GTX,1096
3RGNKYWW,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,12/13/2017,12/26/2017,921,Summer Sewald,West,GTX,1096
K9KGXL2E,Markita Hansen,MG Advanced,Lexiqvolax,Engaging,12/13/2017,,,Celia Rouche,West,MG,3393
HNCSYU4T,Markita Hansen,MG Advanced,Faxquote,Won,12/13/2017,12/27/2017,3442,Celia Rouche,West,MG,3393
1PXQZ40I,Versie Hillebrand,MG Advanced,Zumgoity,Won,12/13/2017,12/27/2017,3735,Dustin Brinkmann,Central,MG,3393
FYAVINLC,Vicki Laflamme,MG Special,Finjob,Won,12/13/2017,12/17/2017,50,Celia Rouche,West,MG,55
60JGDDRO,Darcel Schlecht,GTXPro,Domzoom,Won,12/14/2017,12/19/2017,5052,Melvin Marxen,Central,GTX,4821
R4BO7K5M,Kary Hendrixson,GTX Basic,Cheers,Lost,12/14/2017,12/29/2017,0,Summer Sewald,West,GTX,550
X4XN0M8A,Kary Hendrixson,MG Special,Hatfan,Won,12/14/2017,12/30/2017,44,Summer Sewald,West,MG,55
M4MAVN65,Vicki Laflamme,MG Special,Doncon,Lost,12/14/2017,12/22/2017,0,Celia Rouche,West,MG,55
USJ0JACE,Violet Mclelland,GTX Plus Basic,Massive Dynamic,Won,12/14/2017,12/16/2017,960,Cara Losch,East,GTX,1096
2SMQAWOA,Boris Faz,GTX Plus Pro,Zotware,Won,12/15/2017,12/30/2017,6469,Rocco Neubert,East,GTX,5482
TOJ902PF,Daniell Hammack,GTX Plus Basic,Bioholding,Engaging,12/15/2017,,,Rocco Neubert,East,GTX,1096
JAYXM4QB,Maureen Marcano,GTX Plus Basic,Cheers,Won,12/15/2017,12/19/2017,914,Summer Sewald,West,GTX,1096
NW5CPPIV,Versie Hillebrand,MG Advanced,Funholding,Lost,12/15/2017,12/26/2017,0,Dustin Brinkmann,Central,MG,3393
J5BCAQ1Z,Zane Levy,GTX Basic,Bioplex,Engaging,12/15/2017,,,Summer Sewald,West,GTX,550
8LFA54EQ,Rosalina Dieter,MG Special,Newex,Lost,12/16/2017,12/21/2017,0,Celia Rouche,West,MG,55
19MLD9YF,Rosalina Dieter,MG Advanced,J-Texon,Won,12/16/2017,12/24/2017,3379,Celia Rouche,West,MG,3393
PLQ50D2O,Anna Snelling,MG Advanced,Domzoom,Won,12/17/2017,12/26/2017,3240,Dustin Brinkmann,Central,MG,3393
3VPQNW5Y,James Ascencio,GTX Plus Basic,Cheers,Won,12/17/2017,12/31/2017,1007,Summer Sewald,West,GTX,1096
RTWE19SU,Kary Hendrixson,GTXPro,Conecom,Engaging,12/17/2017,,,Summer Sewald,West,GTX,4821
FXYOCA0G,Markita Hansen,MG Special,J-Texon,Won,12/17/2017,12/28/2017,54,Celia Rouche,West,MG,55
SK30SEKS,Rosalina Dieter,MG Special,Golddex,Won,12/17/2017,12/25/2017,49,Celia Rouche,West,MG,55
Q30OVFCZ,Vicki Laflamme,GTX Plus Basic,Sonron,Lost,12/17/2017,12/31/2017,0,Celia Rouche,West,GTX,1096
T6MPH7JC,Violet Mclelland,MG Special,,Engaging,12/17/2017,,,Cara Losch,East,MG,55
T1GPPZXH,Violet Mclelland,MG Special,Konex,Won,12/17/2017,12/24/2017,55,Cara Losch,East,MG,55
WL31FAI3,Zane Levy,GTXPro,Blackzim,Won,12/17/2017,12/26/2017,5196,Summer Sewald,West,GTX,4821
6SNUFVQP,Anna Snelling,MG Special,Rundofase,Won,12/18/2017,12/31/2017,54,Dustin Brinkmann,Central,MG,55
5U83YWZB,Elease Gluck,GTXPro,Doncon,Won,12/18/2017,12/26/2017,4953,Celia Rouche,West,GTX,4821
ZFXYBJEY,Wilburn Farren,MG Advanced,Zotware,Won,12/18/2017,12/24/2017,3155,Cara Losch,East,MG,3393
NGTVHTFH,Boris Faz,GTXPro,,Engaging,12/19/2017,,,Rocco Neubert,East,GTX,4821
OHAARANW,Darcel Schlecht,GTXPro,Bioholding,Lost,12/19/2017,12/30/2017,0,Melvin Marxen,Central,GTX,4821
6GBGF19R,Rosie Papadopoulos,GTXPro,Plussunin,Won,12/19/2017,12/30/2017,4566,Cara Losch,East,GTX,4821
5XADPM6R,Versie Hillebrand,MG Special,Bioholding,Won,12/19/2017,12/28/2017,58,Dustin Brinkmann,Central,MG,55
YZX90X8X,Wilburn Farren,GTXPro,Umbrella Corporation,Won,12/19/2017,12/28/2017,4315,Cara Losch,East,GTX,4821
CNL7PCYU,Donn Cantrell,MG Advanced,Xx-zobam,Lost,12/20/2017,12/28/2017,0,Rocco Neubert,East,MG,3393
HB740BLB,Hayden Neloms,MG Special,Silis,Engaging,12/20/2017,,,Celia Rouche,West,MG,55
9M88QXFW,Rosie Papadopoulos,GTXPro,Vehement Capital Partners,Won,12/20/2017,12/29/2017,5574,Cara Losch,East,GTX,4821
HCQK8NQ8,Wilburn Farren,GTX Plus Basic,,Engaging,12/20/2017,,,Cara Losch,East,GTX,1096
RDHTQLNI,Cassey Cress,GTX Plus Pro,,Engaging,12/21/2017,,,Rocco Neubert,East,GTX,5482
B50N6RL3,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,12/21/2017,12/30/2017,3494,Melvin Marxen,Central,MG,3393
HLXSEMXV,Kami Bicknell,MG Special,Doncon,Won,12/21/2017,12/28/2017,50,Summer Sewald,West,MG,55
MPMG4JTY,Vicki Laflamme,MG Special,Hottechi,Won,12/21/2017,12/28/2017,61,Celia Rouche,West,MG,55
DB801ISB,Elease Gluck,MG Special,,Engaging,12/22/2017,,,Celia Rouche,West,MG,55
8QJHJXY0,Kary Hendrixson,MG Special,Sunnamplex,Lost,12/22/2017,12/31/2017,0,Summer Sewald,West,MG,55
MSN4ZNU6,Violet Mclelland,MG Advanced,Betasoloin,Won,12/22/2017,12/28/2017,3673,Cara Losch,East,MG,3393
3MXS2HRE,Cassey Cress,GTX Basic,Ganjaflex,Won,12/23/2017,12/31/2017,576,Rocco Neubert,East,GTX,550
1YBATFAY,James Ascencio,GTX Basic,Singletechno,Won,12/24/2017,12/26/2017,538,Summer Sewald,West,GTX,550
2EBLR9N8,Lajuana Vencill,GTX Basic,Conecom,Won,12/24/2017,12/26/2017,622,Dustin Brinkmann,Central,GTX,550
VDGA4KXA,Violet Mclelland,GTX Plus Basic,Bluth Company,Won,12/24/2017,12/30/2017,1093,Cara Losch,East,GTX,1096
6WCNNK5J,Maureen Marcano,GTXPro,Hottechi,Won,12/26/2017,12/29/2017,4433,Summer Sewald,West,GTX,4821
YJTQSZ9D,Gladys Colclough,GTX Plus Basic,Inity,Won,12/27/2017,12/30/2017,1052,Melvin Marxen,Central,GTX,1096
RB8GDYFY,Gladys Colclough,MG Special,Betatech,Won,12/27/2017,12/29/2017,67,Melvin Marxen,Central,MG,55
6CWZFOHJ,Anna Snelling,GTX Basic,Green-Plus,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
3LCLVRVV,Anna Snelling,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
YIU1B39V,Anna Snelling,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
8E0VRCLW,Anna Snelling,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
G99CS23F,Anna Snelling,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
XRJ54GNR,Anna Snelling,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
GR9S7VHI,Anna Snelling,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
Q9UWOC28,Anna Snelling,GTX Plus Basic,Plusstrip,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
YL29KX3L,Anna Snelling,GTX Plus Basic,Zumgoity,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
OJDZN6UK,Anna Snelling,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
OM60BJ4S,Anna Snelling,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
9PDR4X2R,Anna Snelling,GTX Plus Pro,Hatfan,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
9P9ISECL,Anna Snelling,GTX Plus Pro,Sumace,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
0D8Y5JA0,Anna Snelling,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
GNN53C6D,Anna Snelling,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
6KHIXTAD,Anna Snelling,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
5C59O9GU,Anna Snelling,MG Special,Conecom,Prospecting,,,,Dustin Brinkmann,Central,MG,55
ZQRBJVZF,Anna Snelling,MG Special,Dontechi,Prospecting,,,,Dustin Brinkmann,Central,MG,55
I93XL6Q9,Anna Snelling,MG Special,Finhigh,Prospecting,,,,Dustin Brinkmann,Central,MG,55
UMD1BA4S,Anna Snelling,MG Special,Ganjaflex,Prospecting,,,,Dustin Brinkmann,Central,MG,55
E6DGJSDW,Anna Snelling,MG Special,Green-Plus,Prospecting,,,,Dustin Brinkmann,Central,MG,55
JHNDPI2N,Anna Snelling,MG Special,J-Texon,Prospecting,,,,Dustin Brinkmann,Central,MG,55
GI94RTL5,Anna Snelling,MG Special,Labdrill,Prospecting,,,,Dustin Brinkmann,Central,MG,55
10ALJD82,Anna Snelling,MG Special,Nam-zim,Prospecting,,,,Dustin Brinkmann,Central,MG,55
Z89NKUC7,Anna Snelling,MG Special,Plussunin,Prospecting,,,,Dustin Brinkmann,Central,MG,55
47P0HBNM,Anna Snelling,MG Special,Plussunin,Prospecting,,,,Dustin Brinkmann,Central,MG,55
4H8GZ075,Anna Snelling,MG Special,Scotfind,Prospecting,,,,Dustin Brinkmann,Central,MG,55
UDAUS3DF,Anna Snelling,MG Special,Sonron,Prospecting,,,,Dustin Brinkmann,Central,MG,55
F4W7Z1UU,Anna Snelling,MG Special,Vehement Capital Partners,Prospecting,,,,Dustin Brinkmann,Central,MG,55
DW5BQ220,Anna Snelling,MG Special,Zoomit,Prospecting,,,,Dustin Brinkmann,Central,MG,55
4ENCEYPG,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
EU4DPJGN,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
426EL41A,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
OXKLRULK,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
D3ZJX20X,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
V9JDJ861,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
DYXD1AXO,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
JSTHYUCD,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
JC7DDV56,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
ASDR6QEZ,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
5ELMZN3E,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
7Q90C2VN,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
ZIMT5RQ2,Anna Snelling,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
WTD6O2OR,Anna Snelling,MG Advanced,Betasoloin,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
OEG8QG42,Anna Snelling,MG Advanced,Bioplex,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
BG0BLC6S,Anna Snelling,MG Advanced,Fasehatice,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
5Q2BX622,Anna Snelling,MG Advanced,Inity,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
RSY2XLKK,Anna Snelling,MG Advanced,Streethex,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
FEEOZHT8,Anna Snelling,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
D382N39B,Anna Snelling,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
YYUJ1DCF,Anna Snelling,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
OH0HJ6KK,Anna Snelling,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
5TGQL49J,Anna Snelling,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
Y7WAFW9D,Anna Snelling,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
I8NC3RFB,Anna Snelling,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
38K5251H,Cecily Lampkin,GTX Basic,Fasehatice,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
QR63ME8L,Cecily Lampkin,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
I79B9KJ2,Cecily Lampkin,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
LABZ0UGB,Cecily Lampkin,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
3R4W7ZVY,Cecily Lampkin,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
2SZX9B7J,Cecily Lampkin,GTX Plus Pro,Sunnamplex,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
0ZG6U7MQ,Cecily Lampkin,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
KQPNPH8A,Cecily Lampkin,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
SGI0VM1F,Cecily Lampkin,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
DS5HZHDA,Cecily Lampkin,MG Special,Betatech,Prospecting,,,,Dustin Brinkmann,Central,MG,55
TLZGG7G5,Cecily Lampkin,MG Special,Conecom,Prospecting,,,,Dustin Brinkmann,Central,MG,55
8NI8O26G,Cecily Lampkin,MG Special,Goodsilron,Prospecting,,,,Dustin Brinkmann,Central,MG,55
9BM1CGBV,Cecily Lampkin,MG Special,Sumace,Prospecting,,,,Dustin Brinkmann,Central,MG,55
GSBUIL1E,Cecily Lampkin,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
9F9NDO41,Cecily Lampkin,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
IAV71BEX,Cecily Lampkin,MG Advanced,Singletechno,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
SJE81OUR,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
R0MBBXL8,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
NR2EDMKC,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
SU8FTFLS,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
61GDYW9T,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
TFCQZ28G,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
IXW68X6Z,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
F77XD7IZ,Cecily Lampkin,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
LEJWV2Y5,Darcel Schlecht,GTX Basic,Donquadtech,Prospecting,,,,Melvin Marxen,Central,GTX,550
CAONNFXN,Darcel Schlecht,GTX Basic,Kinnamplus,Prospecting,,,,Melvin Marxen,Central,GTX,550
R8V3ALA8,Darcel Schlecht,GTX Basic,Konmatfix,Prospecting,,,,Melvin Marxen,Central,GTX,550
CPEYUW7V,Darcel Schlecht,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
5ZATE1WV,Darcel Schlecht,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
R1HFBU5H,Darcel Schlecht,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
03P9VXWG,Darcel Schlecht,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
RMJG8OS2,Darcel Schlecht,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
9L0WKMJ2,Darcel Schlecht,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
VAM56BG4,Darcel Schlecht,GTX Plus Basic,Acme Corporation,Prospecting,,,,Melvin Marxen,Central,GTX,1096
ZTCQWF53,Darcel Schlecht,GTX Plus Basic,Faxquote,Prospecting,,,,Melvin Marxen,Central,GTX,1096
LKDSEQ2Q,Darcel Schlecht,GTX Plus Basic,Yearin,Prospecting,,,,Melvin Marxen,Central,GTX,1096
I2LEEFAM,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
1LWG4COF,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
FEL7FQQG,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
0TQP0E65,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
P95E1DOX,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
JCRT0QHO,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
MTGV7WOM,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
IEMOIN3K,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
XTXMQMRC,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
OQX98BBL,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
RH0FJYPZ,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
HD6YD6P9,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
64OXRCSR,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
EG3X1ACF,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
TJ64MOUR,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
FY0SHNZY,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
V2V69I86,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
OAECXU4A,Darcel Schlecht,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
XETF5BVH,Darcel Schlecht,GTX Plus Pro,Finjob,Prospecting,,,,Melvin Marxen,Central,GTX,5482
FU2PQZR4,Darcel Schlecht,GTX Plus Pro,Green-Plus,Prospecting,,,,Melvin Marxen,Central,GTX,5482
CVMNBKGH,Darcel Schlecht,GTX Plus Pro,Hatfan,Prospecting,,,,Melvin Marxen,Central,GTX,5482
LZW4N9KF,Darcel Schlecht,GTX Plus Pro,Zathunicon,Prospecting,,,,Melvin Marxen,Central,GTX,5482
A4TA5P1B,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
KIKV29M0,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
PCXGIH9X,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
ODSFN0YA,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
6RQUXORL,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
74LCNGIK,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
28EJ0L9T,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
UH9TR8Y1,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
JVXGG70X,Darcel Schlecht,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
SYP74C5W,Darcel Schlecht,GTXPro,Bioholding,Prospecting,,,,Melvin Marxen,Central,GTX,4821
R0Q5BZ9Y,Darcel Schlecht,GTXPro,Blackzim,Prospecting,,,,Melvin Marxen,Central,GTX,4821
OT0GOR3I,Darcel Schlecht,GTXPro,Bluth Company,Prospecting,,,,Melvin Marxen,Central,GTX,4821
6RN7I8ZF,Darcel Schlecht,GTXPro,Condax,Prospecting,,,,Melvin Marxen,Central,GTX,4821
YBWUG6QP,Darcel Schlecht,GTXPro,Condax,Prospecting,,,,Melvin Marxen,Central,GTX,4821
8XE8GGIW,Darcel Schlecht,GTXPro,Donquadtech,Prospecting,,,,Melvin Marxen,Central,GTX,4821
IHKIAB1W,Darcel Schlecht,GTXPro,Dontechi,Prospecting,,,,Melvin Marxen,Central,GTX,4821
YKBJP191,Darcel Schlecht,GTXPro,Faxquote,Prospecting,,,,Melvin Marxen,Central,GTX,4821
P7UPCSTC,Darcel Schlecht,GTXPro,Faxquote,Prospecting,,,,Melvin Marxen,Central,GTX,4821
GEQ8IGKW,Darcel Schlecht,GTXPro,Finjob,Prospecting,,,,Melvin Marxen,Central,GTX,4821
EYR5E7LO,Darcel Schlecht,GTXPro,Initech,Prospecting,,,,Melvin Marxen,Central,GTX,4821
LO8L5ELD,Darcel Schlecht,GTXPro,Inity,Prospecting,,,,Melvin Marxen,Central,GTX,4821
S1U1RD6K,Darcel Schlecht,GTXPro,Iselectrics,Prospecting,,,,Melvin Marxen,Central,GTX,4821
R6HYAPR6,Darcel Schlecht,GTXPro,Opentech,Prospecting,,,,Melvin Marxen,Central,GTX,4821
A8NXNY0M,Darcel Schlecht,GTXPro,Plusstrip,Prospecting,,,,Melvin Marxen,Central,GTX,4821
4ROECHG6,Darcel Schlecht,GTXPro,Ron-tech,Prospecting,,,,Melvin Marxen,Central,GTX,4821
FVVATY89,Darcel Schlecht,GTXPro,Ron-tech,Prospecting,,,,Melvin Marxen,Central,GTX,4821
BV75OM0B,Darcel Schlecht,GTXPro,Rundofase,Prospecting,,,,Melvin Marxen,Central,GTX,4821
ZGTCQT1A,Darcel Schlecht,GTXPro,Rundofase,Prospecting,,,,Melvin Marxen,Central,GTX,4821
GR8JTX1T,Darcel Schlecht,GTXPro,Warephase,Prospecting,,,,Melvin Marxen,Central,GTX,4821
2IRZM0LB,Darcel Schlecht,GTXPro,Xx-zobam,Prospecting,,,,Melvin Marxen,Central,GTX,4821
99YRLZM0,Darcel Schlecht,GTXPro,Yearin,Prospecting,,,,Melvin Marxen,Central,GTX,4821
VJILDVVF,Darcel Schlecht,GTXPro,Zathunicon,Prospecting,,,,Melvin Marxen,Central,GTX,4821
A9DGDN56,Darcel Schlecht,GTXPro,Zencorporation,Prospecting,,,,Melvin Marxen,Central,GTX,4821
D01U08PR,Darcel Schlecht,GTXPro,Zumgoity,Prospecting,,,,Melvin Marxen,Central,GTX,4821
LFD1ZGJ8,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
4YJKB8EC,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
DIGG7U6M,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
VMXGBINH,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
N6BT2U29,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
T12MT0HL,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
HZVVOITE,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
P6Z4X54S,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
910NLQ80,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
8IPMP8NT,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
7YOJ4KU7,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
3K70RL7Q,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
DX1M0XF0,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
5MNF16D8,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
PES548QV,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
